,id,nameProject,testCase,isFlaky,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,numCoveredLines,ExecutionTime,projectSourceLinesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
1185,6332,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectionclosewithredirect,False,0.0466321243523316,0.125,0.111811048273302,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,8.0,0.027,13,0,0,0,2,2,2,2,2,0
1186,6206,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectionsarepooled,False,0.0621761658031088,0.125,0.215021255280277,0.0638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,0.0,0.114,1,0,0,0,0,0,0,0,0,0
1187,6197,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectretriesuntilconnectedorfailed,True,0.0569948186528497,0.25,0.0,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,4.0,0.011,6,0,0,0,2,2,2,2,2,0
1188,6241,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviahttpproxytohttpsusingbadproxyandhttpresponsecache,True,0.129533678756477,0.375,0.0215021255280277,0.0212765957446809,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,4.0,0.06,5,0,0,0,2,2,2,2,2,0
1189,6235,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviahttpproxytohttpsusinghttpproxysystemproperty,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,10.0,0.028,12,0,0,0,2,2,2,2,2,0
1190,6239,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviahttpproxytohttpsusinghttpsproxysystemproperty,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,12.0,0.022,15,0,0,0,2,2,2,2,2,0
1191,6237,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviahttpproxytohttpsusingproxyarg,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,2.0,0.973,15,0,0,0,2,2,2,2,2,0
1192,6234,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviahttpproxytohttpsusingproxyargwithnoproxy,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,9.0,0.029,11,0,0,0,2,2,2,2,2,0
1193,6238,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviahttpproxytohttpsusingproxysystemproperty,False,0.0310880829015544,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,12.0,0.03,15,0,0,0,2,2,2,2,2,0
1194,6221,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviahttps,False,0.0518134715025907,0.25,0.0508232032523598,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,6.0,0.022,8,0,0,0,2,2,2,2,2,0
1195,6223,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviahttpsreusingconnections,False,0.077720207253886,0.25,0.104822857756221,0.0425531914893617,0.0,0.0,0.0,0.0,0.119047619047619,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,9.0,0.014,11,0,0,0,2,2,2,2,2,0
1196,6224,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviahttpsreusingconnectionsdifferentfactories,False,0.0880829015544041,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,7.0,0.002,9,0,0,0,2,2,2,2,2,0
1197,6227,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviahttpstountrustedserver,False,0.0880829015544041,0.375,0.0310586270050516,0.0638297872340425,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,4.0,0.004,4,0,0,0,2,2,2,2,2,0
1198,6225,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviahttpswithsslfallback,False,0.0569948186528497,0.25,0.046587934917025,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,7.0,0.015,9,0,0,0,2,2,2,2,2,0
1199,6230,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviaproxyusinghttpproxysystemproperty,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,3.0,0.025,4,0,0,0,2,2,2,2,2,0
1200,6228,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviaproxyusingproxyarg,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,2.0,0.022,3,0,0,0,2,2,2,2,2,0
1201,6229,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviaproxyusingproxysystemproperty,True,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,4.0,0.013,5,0,0,0,2,2,2,2,2,0
1202,6233,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.contentdisagreeswithchunkedheader,True,0.0621761658031088,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,0.0,0.031,1,0,0,0,0,0,0,0,0,0
1203,6232,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.contentdisagreeswithcontentlengthheader,False,0.0207253886010363,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,0.0,0.036,1,0,0,0,0,0,0,0,0,0
1204,6385,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.customauthenticator,False,0.0829015544041451,0.125,0.197313627754186,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,1.0,0.088,7,0,0,0,2,2,2,2,2,0
1205,6249,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.defaultrequestproperty,False,0.0155440414507772,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,2.0,0.0,3,0,0,0,2,2,2,2,2,0
1206,6276,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.digestauthentication,True,0.0155440414507772,0.125,0.0,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,6.0,0.028,11,0,0,0,2,2,2,2,2,0
1207,6248,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.disconnectbeforeconnect,False,0.0362694300518135,0.25,0.0698819051708137,0.0212765957446809,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,0.0,0.037,1,0,0,0,0,0,0,0,0,0
1208,6247,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.disconnectedconnection,True,0.0673575129533679,0.25,0.0,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,6.0,0.011,8,1,1,1,2,2,2,2,2,0
1209,6341,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.dnsfailurethrowsioexception,False,0.0414507772020725,0.25,0.0,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,1.0,0.038,3,0,0,0,2,2,2,2,2,0
1210,6326,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.doesnotfollow21redirects,False,0.0829015544041451,0.375,0.0986568138770928,0.0425531914893617,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,0.0,0.913,1,0,0,0,0,0,0,0,0,0
1211,6266,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.earlydisconnectdoesntharmpoolingwithchunkedencoding,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,17.0,0.065,20,0,0,0,2,2,2,2,2,0
1212,6267,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.earlydisconnectdoesntharmpoolingwithfixedlengthencoding,True,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,16.0,0.073,19,0,0,0,2,2,2,2,2,0
1213,6380,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.emptyrequestheadernameisstrict,False,0.0518134715025907,0.25,0.0,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,3.0,0.015,5,0,0,0,2,2,2,2,2,0
1214,6378,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.emptyrequestheadervalueisallowed,False,0.0362694300518135,0.125,0.0698819051708137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,0.0,0.029,1,0,0,0,0,0,0,0,0,0
1215,6381,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.emptyresponseheadernameislenient,True,0.0310880829015544,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,5.0,0.026,6,0,0,0,2,2,2,2,2,0
1216,6379,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.emptyresponseheadervalueisallowed,False,0.0310880829015544,0.125,0.0798650105214196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,0.0,0.015,1,0,0,0,0,0,0,0,0,0
1217,6216,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.fixedlengthupload_bytebybyte,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,11.0,0.365,16,0,0,0,2,2,2,2,2,0
1218,6218,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.fixedlengthupload_largebuffers,True,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,9.0,0.026,14,0,0,0,2,2,2,2,2,0
1219,6217,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.fixedlengthupload_smallbuffers,True,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,9.0,0.034,16,0,0,0,2,2,2,2,2,0
1220,6336,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.flushafterstreamtransmittedwithchunkedencoding,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,10.0,0.027,13,1,1,1,2,2,2,2,2,0
1221,6337,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.flushafterstreamtransmittedwithfixedlength,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,8.0,0.036,12,1,1,1,2,2,2,2,2,0
1222,6338,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.flushafterstreamtransmittedwithnolengthheaders,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,8.0,0.014,11,1,1,1,2,2,2,2,2,0
1223,6325,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.follow20redirects,False,0.0466321243523316,0.25,0.055905524136651,0.0,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,0.0,0.899,1,0,0,0,0,0,0,0,0,0
1224,6372,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.fullybufferedpostistoolong,True,0.0880829015544041,0.25,0.0,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,9.0,0.008,12,0,0,0,2,2,2,2,2,0
1225,6371,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.fullybufferedpostistooshort,True,0.0829015544041451,0.25,0.0,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,9.0,0.008,11,0,0,0,2,2,2,2,2,0
1226,6350,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.getcontent,True,0.0310880829015544,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,5.0,0.028,6,0,0,0,2,2,2,2,2,0
1227,6358,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.getcontentencodingconnects,False,0.0259067357512953,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,4.0,0.027,5,0,0,0,2,2,2,2,2,0
1228,6356,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.getcontentlengthconnects,True,0.0259067357512953,0.125,0.0,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,4.0,0.018,5,0,0,0,2,2,2,2,2,0
1229,6351,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.getcontentoftype,False,0.0880829015544041,0.25,0.0,0.0638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,4.0,0.039,7,0,0,0,2,2,2,2,2,0
1230,6357,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.getcontenttypeconnects,False,0.0259067357512953,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,4.0,0.018,5,0,0,0,2,2,2,2,2,0
1231,6202,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.geterrorstreamonsuccessfulrequest,False,0.0259067357512953,0.125,0.0,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,4.0,0.014,5,0,0,0,2,2,2,2,2,0
1232,6203,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.geterrorstreamonunsuccessfulrequest,False,0.0259067357512953,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,2.0,0.021,4,0,0,0,2,2,2,2,2,0
1233,6340,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.getheadersthrows,False,0.0932642487046632,0.375,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,3.0,0.017,7,0,0,0,2,2,2,2,2,0
1234,6343,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.getkeepalive,False,0.0880829015544041,0.25,0.0,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,8.0,0.034,12,0,0,0,4,4,4,4,4,0
1235,6353,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.getoutputaftergetinputstreamfails,False,0.0621761658031088,0.25,0.0,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,4.0,0.034,7,0,0,0,2,2,2,2,2,0
1236,6352,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.getoutputstreamongetfails,True,0.0518134715025907,0.25,0.0,0.0212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,3.0,0.016,5,0,0,0,2,2,2,2,2,0
1237,6191,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.getrequestpropertyreturnslastvalue,True,0.0310880829015544,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,5.0,0.016,6,0,0,0,2,2,2,2,2,0
1238,6220,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.getresponsecodenoresponsebody,False,0.0725388601036269,0.25,0.0372703512879515,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,7.0,0.032,9,0,0,0,2,2,2,2,2,0
1239,6261,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.gzipandconnectionreusewithchunkedencoding,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,5.0,0.091,7,0,0,0,2,2,2,2,2,0
1240,6263,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.gzipandconnectionreusewithchunkedencodingandtls,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,6.0,0.02,10,0,0,0,2,2,2,2,2,0
1241,6260,okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.gzipandconnectionreusewithfixedlength,False,0.0103626943005181,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020771418528105,0.0002115208348022,0.0,0.1875,0.0137221269296741,0.011400651465798,0.0077821011673151,0.0145454545454545,0.0358680057388809,0.0231539027376148,0.0,0.0,0.0,0.04614370468029,0.0,5.0,0.086,8,0,0,0,2,2,2,2,2,0
